EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,PenaltyOffPoss,TotalPoss,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,PenaltyOffPossExcludingTakeFouls,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyOffPossPct,Minutes,PlusMinus,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,BadPassTurnovers,Blocked2s,BlockedShortMidRange,Blocks,FTOffRebounds,BlockedAtRim,RecoveredBlocks,OffFTReboundPct,BlocksRecoveredPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsAssisted3s,ThreePtAssists,Corner3Assists,LongMidRangeAssists,Assisted3sPct,AtRimPctBlocked,DefShortMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Arc3Assists,Arc3PctAssisted,LostBallSteals,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,SelfOReb,Defensive 3 Seconds Violations,OffArc3ReboundPct,SelfORebPct,Loose Ball Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,SecondChanceArc3FGM,SecondChanceArc3FGA,Technical Free Throw Trips,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,Blocked3s,BlockedCorner3,3SecondViolations,HeaveMakes,DefensiveGoaltends,BlockedArc3,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,OffensiveGoaltends,Arc3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1498-1738-1740-1744-2209,1610612760,"Antonio Daniels, Ansu Sesay, Rashard Lewis, Jerome James, Vladimir Radmanovic","Daniels, Sesay, Lewis, James, Radmanovic",1498-1738-1740-1744-2209,SEA,5.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,288.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2004,2003-04,True
1498-1738-1740-1744-2436,1610612760,"Antonio Daniels, Ansu Sesay, Rashard Lewis, Jerome James, Flip Murray","Daniels, Sesay, Lewis, James, Murray",1498-1738-1740-1744-2436,SEA,694.0,3,23.0,20.0,44.0,6.0,8.0,8.0,7.0,,20.0,91.29682997118155,16.91304347826087,16.52173913043478,0.8695652173913043,12.0,-7.0,21.0,17.0,5.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,5.0,1.0,6.0,1.0,4.0,1.0,4.0,5.0,15.0,1.0,4.0,5.0,18.0,25.0,1.0,3.0,3.0,5.0,3.0,12.0,1.0,4.0,5.0,14.0,4.0,6.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,5.0,2.0,3.0,1.0,6.0,5.0,11.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,7.0,1.0,1.0,3.0,13.0,14.0,2.0,0.4,0.5,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.34210526315789475,0.3333333333333333,0.28125,0.4090909090909091,0.5,0.3684210526315789,0.21052631578947367,0.2,0.2,0.3333333333333333,0.25,1.0,0.6,0.625,1.0,0.7142857142857143,0.5,0.5,0.3333333333333333,1.0,0.5,1.0,1.0,14.523809523809524,13.571428571428571,0.21052631578947367,0.5,0.5,0.5,0.2631578947368421,0.4,0.5,0.5,0.3157894736842105,0.16666666666666666,0.25,0.21052631578947367,0.25,0.25,0.6666666666666666,0.5,0.25,0.5,0.25,0.25,0.42105263157894735,0.3333333333333333,0.4163527777777778,0.5001333333333333,0.4200966666666667,0.05263157894736842,0.06666666666666667,0.2777777777777778,0.7777777777777778,10.78,32.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2004,2003-04,True
1498-1738-1740-1744-951,1610612760,"Antonio Daniels, Ansu Sesay, Rashard Lewis, Jerome James, Ray Allen","Daniels, Sesay, Lewis, James, Allen",1498-1738-1740-1744-951,SEA,349.0,3,10.0,7.0,21.0,,,,4.0,,7.0,86.64756446991404,15.4,15.4,0.7,6.0,-6.0,11.0,7.0,,3.0,3.0,,,3.0,3.0,,3.0,,2.0,,,,,3.0,8.0,,,3.0,9.0,15.0,,,,,3.0,7.0,,,,6.0,4.0,2.0,,,,,,,2.0,2.0,2.0,,4.0,,,2.0,,2.0,,2.0,1.0,1.0,,,,,,3.0,4.0,,2.0,,9.0,6.0,,0.6666666666666666,0.6666666666666666,,,,0.375,,0.42857142857142855,0.375,,0.42857142857142855,0.45,,0.42857142857142855,,,,,,,0.6666666666666666,,,0.4,,,,,,0.6666666666666666,,17.727272727272727,17.181818181818183,0.375,1.0,1.0,0.6666666666666666,0.375,,,,0.25,,,,,,,,0.42857142857142855,1.0,,,0.375,,0.4786125,,0.49892857142857144,0.2,0.2,,0.6666666666666666,7.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2004,2003-04,True
1498-1738-1740-1916-2209,1610612760,"Antonio Daniels, Ansu Sesay, Rashard Lewis, Calvin Booth, Vladimir Radmanovic","Daniels, Sesay, Lewis, Booth, Radmanovic",1498-1738-1740-1916-2209,SEA,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,0.26325,,0.26325,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2004,2003-04,True
1498-1738-1740-1916-2436,1610612760,"Antonio Daniels, Ansu Sesay, Rashard Lewis, Calvin Booth, Flip Murray","Daniels, Sesay, Lewis, Booth, Murray",1498-1738-1740-1916-2436,SEA,192.0,3,5.0,2.0,9.0,2.0,3.0,1.0,2.0,,2.0,67.5,16.8,16.8,0.4,3.0,-1.0,4.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,2.0,2.0,,,,4.0,5.0,,,,,1.0,1.0,,,,2.0,2.0,2.0,,,,,,,1.0,1.0,1.0,,2.0,,,2.0,,2.0,,2.0,,,1.0,,,1.0,,1.0,,,,,4.0,2.0,,0.5,0.5,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,0.3333333333333333,,0.6666666666666666,,,0.6666666666666666,,,,,,1.0,,27.0,27.0,0.5,1.0,1.0,1.0,,,,,0.5,1.0,1.0,,,,,,,,,,0.5,,0.5044,,0.4176,,,,0.5,10.8,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2004,2003-04,True
1498-1738-1740-1916-2557,1610612760,"Antonio Daniels, Ansu Sesay, Rashard Lewis, Calvin Booth, Luke Ridnour","Daniels, Sesay, Lewis, Booth, Ridnour",1498-1738-1740-1916-2557,SEA,58.0,1,2.0,2.0,5.0,,1.0,1.0,1.0,,2.0,124.13793103448276,12.5,12.5,1.0,1.0,-5.0,3.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,7.0,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,2.0,2.0,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,11.0,11.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.4874,,0.4874,,,,1.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2004,2003-04,True
1498-1738-1740-1916-699,1610612760,"Antonio Daniels, Ansu Sesay, Rashard Lewis, Calvin Booth, Brent Barry","Daniels, Sesay, Lewis, Booth, Barry",1498-1738-1740-1916-699,SEA,10.0,1,1.0,1.0,2.0,,,,,,1.0,288.0,4.0,4.0,1.0,,2.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,,,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,6.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.4781,,0.4781,,,,1.0,2.5,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2004,2003-04,True
1498-1738-1740-2209-2436,1610612760,"Antonio Daniels, Ansu Sesay, Rashard Lewis, Vladimir Radmanovic, Flip Murray","Daniels, Sesay, Lewis, Radmanovic, Murray",1498-1738-1740-2209-2436,SEA,81.0,2,3.0,3.0,6.0,,,,,,3.0,106.66666666666666,16.666666666666668,9.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,,,2.0,2.0,,,,1.0,,,,,2.0,3.0,,,,4.0,,,1.0,,,2.0,3.0,,,,4.0,,4.0,,,,,,,,,,,,,,2.0,,2.0,1.0,3.0,,,,,,,,,,,,,4.0,4.0,,,,,,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,,,,,0.6666666666666666,,,0.5,,,,,1.0,1.0,,10.333333333333334,7.333333333333333,0.6666666666666666,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,1.0,,,0.6666666666666666,,0.48386666666666667,0.3564,0.48386666666666667,,,,1.0,7.033333333333334,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2004,2003-04,True
1498-1738-1740-2209-699,1610612760,"Antonio Daniels, Ansu Sesay, Rashard Lewis, Vladimir Radmanovic, Brent Barry","Daniels, Sesay, Lewis, Radmanovic, Barry",1498-1738-1740-2209-699,SEA,546.0,3,20.0,19.0,39.0,1.0,2.0,2.0,9.0,,19.0,102.85714285714286,13.45,13.45,0.95,9.0,2.0,19.0,19.0,1.0,3.0,5.0,,,2.0,4.0,,2.0,3.0,4.0,,2.0,,2.0,6.0,11.0,1.0,3.0,8.0,23.0,21.0,,,2.0,2.0,5.0,10.0,1.0,3.0,8.0,21.0,6.0,6.0,,,,2.0,,1.0,3.0,4.0,1.0,,9.0,1.0,1.0,2.0,,3.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,3.0,10.0,,3.0,2.0,21.0,21.0,4.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5454545454545454,,0.5,0.5357142857142857,,0.5,0.6052631578947368,1.0,0.5833333333333334,0.21428571428571427,0.09090909090909091,,,0.5,,0.5,0.2,0.25,0.375,0.14285714285714285,0.5,,,1.0,,,14.578947368421053,13.578947368421053,0.35714285714285715,0.6,0.75,0.3333333333333333,0.14285714285714285,,,,0.2857142857142857,0.75,0.75,0.14285714285714285,,,,,0.3076923076923077,0.5,0.15384615384615385,,0.5714285714285714,,0.4593142857142857,,0.4392461538461539,0.17647058823529413,0.21428571428571427,0.08695652173913043,0.9130434782608695,7.963636363636363,24.7,1.0,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.2,0.5,0.25,0.6666666666666666,0.07142857142857142,1.0,1.0,1.0,0.07692307692307693,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2004,2003-04,True
1498-1738-1740-2209-951,1610612760,"Antonio Daniels, Ansu Sesay, Rashard Lewis, Vladimir Radmanovic, Ray Allen","Daniels, Sesay, Lewis, Radmanovic, Allen",1498-1738-1740-2209-951,SEA,156.0,1,3.0,3.0,7.0,1.0,1.0,1.0,3.0,,3.0,64.61538461538461,24.0,24.0,1.0,3.0,-4.0,4.0,4.0,,,,,,,,,,,2.0,,1.0,,1.0,,2.0,,1.0,,,4.0,,,,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,3.0,,3.0,,,,,,,,,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,0.5,0.5,,0.5,0.5,,,,,,,,21.0,13.75,,,,,,,,,0.6666666666666666,,,0.3333333333333333,,,,,,,0.3333333333333333,,0.3333333333333333,,0.39841666666666664,,0.39841666666666664,,,,,22.2,25.4,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2004,2003-04,True
1498-1738-1740-2209-958,1610612760,"Antonio Daniels, Ansu Sesay, Rashard Lewis, Vladimir Radmanovic, Vitaly Potapenko","Daniels, Sesay, Lewis, Radmanovic, Potapenko",1498-1738-1740-2209-958,SEA,15.0,1,1.0,1.0,1.0,,,,,,1.0,96.0,15.0,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2004,2003-04,True
1498-1738-1740-2436-2501,1610612760,"Antonio Daniels, Ansu Sesay, Rashard Lewis, Flip Murray, Reggie Evans","Daniels, Sesay, Lewis, Murray, Evans",1498-1738-1740-2436-2501,SEA,17.0,1,3.0,3.0,4.0,,,,1.0,,3.0,338.8235294117647,5.0,5.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,1.0,2.0,1.0,2.0,,,1.0,3.0,,3.0,1.0,,,,,,,1.0,3.0,,3.0,,,,,,2.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.5,,0.5,0.5,,0.5,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,0.6666666666666666,0.5,0.5,,,,,0.6666666666666666,0.5,1.0,0.5,0.3585,,0.3585,,,,1.0,,24.633333333333336,,,,,,,,,,,1.0,,1.0,3.0,1.0,,,1.0,,,,,0.3333333333333333,,,,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2004,2003-04,True
1498-1738-1740-2436-951,1610612760,"Antonio Daniels, Ansu Sesay, Rashard Lewis, Flip Murray, Ray Allen","Daniels, Sesay, Lewis, Murray, Allen",1498-1738-1740-2436-951,SEA,120.0,1,7.0,7.0,14.0,,,,1.0,,7.0,168.0,7.428571428571429,7.428571428571429,1.0,2.0,3.0,7.0,7.0,,1.0,2.0,,,1.0,2.0,,,,,,,,,1.0,2.0,,,5.0,7.0,4.0,,,,,1.0,2.0,,,5.0,7.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,2.0,,2.0,1.0,1.0,4.0,,4.0,1.0,,,,,,,1.0,8.0,,,4.0,7.0,7.0,,1.0,1.0,,,,0.5,,0.5,0.5,,0.5,0.5833333333333334,,0.5833333333333334,,0.5,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,9.714285714285714,9.714285714285714,1.0,0.5,1.0,1.0,,,,,,,,,,,,,1.0,0.5,,,1.0,,0.30225,,0.30225,,,,1.0,3.45,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2004,2003-04,True
1498-1738-1740-2436-958,1610612760,"Antonio Daniels, Ansu Sesay, Rashard Lewis, Flip Murray, Vitaly Potapenko","Daniels, Sesay, Lewis, Murray, Potapenko",1498-1738-1740-2436-958,SEA,233.0,2,9.0,,16.0,,,,,,,98.88412017167381,10.555555555555555,10.444444444444445,,4.0,16.0,7.0,,1.0,4.0,4.0,1.0,1.0,,,1.0,1.0,,1.0,2.0,2.0,,,5.0,6.0,2.0,3.0,,16.0,,1.0,1.0,,2.0,,,,,,,6.0,4.0,,2.0,,2.0,2.0,,3.0,5.0,3.0,,12.0,,2.0,3.0,,5.0,1.0,6.0,1.0,,,,,,,,,,,,14.0,,,0.6,0.75,0.6666666666666666,,0.6666666666666666,0.8333333333333334,1.0,,0.8888888888888888,1.0,,0.8888888888888888,1.0,,0.3333333333333333,,,,,,1.0,,1.0,1.0,0.5,,,,1.0,1.0,1.0,19.714285714285715,19.714285714285715,0.4444444444444444,1.0,1.0,0.75,0.1111111111111111,1.0,1.0,,0.1111111111111111,,,0.2222222222222222,1.0,1.0,1.0,1.0,,,,,0.7777777777777778,1.0,0.5812666666666666,,,,,0.125,,4.8999999999999995,24.366666666666664,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,6.0,2.0,,,1.0,,1.0,,,0.1111111111111111,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2004,2003-04,True
1498-1738-1740-2501-699,1610612760,"Antonio Daniels, Ansu Sesay, Rashard Lewis, Reggie Evans, Brent Barry","Daniels, Sesay, Lewis, Evans, Barry",1498-1738-1740-2501-699,SEA,88.0,1,3.0,3.0,6.0,,,,,,3.0,98.18181818181819,12.333333333333334,12.333333333333334,1.0,1.0,1.0,3.0,3.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,4.0,6.0,5.0,,,,,1.0,1.0,,,4.0,6.0,2.0,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,4.0,,2.0,,6.0,6.0,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,17.0,17.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.5632,,0.5632,0.6666666666666666,0.6666666666666666,,1.0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2004,2003-04,True
1498-1738-1740-2501-951,1610612760,"Antonio Daniels, Ansu Sesay, Rashard Lewis, Reggie Evans, Ray Allen","Daniels, Sesay, Lewis, Evans, Allen",1498-1738-1740-2501-951,SEA,447.0,1,11.0,,22.0,,2.0,,2.0,,,70.87248322147651,19.454545454545453,18.818181818181817,,7.0,-6.0,11.0,,1.0,3.0,5.0,,,,,,1.0,1.0,1.0,,2.0,,,4.0,7.0,,2.0,,8.0,14.0,,1.0,,,,,,,,,4.0,4.0,,,,2.0,,1.0,2.0,2.0,1.0,,4.0,,,3.0,,3.0,1.0,4.0,1.0,1.0,2.0,,,,,1.0,2.0,,1.0,,8.0,,,0.5,0.5,,,,0.5714285714285714,,,0.4444444444444444,,,0.4,,,0.2222222222222222,0.14285714285714285,,,1.0,,0.6,,,0.42857142857142855,0.2,,,,1.0,0.5,,21.181818181818183,19.181818181818183,0.5555555555555556,0.6,0.75,0.3333333333333333,0.1111111111111111,,,,0.1111111111111111,1.0,1.0,0.2222222222222222,,,,,,,,,0.7777777777777778,,0.5375888888888889,,,0.1,0.125,,,4.828571428571428,24.7,2.0,,,,,,,,,,,,,,,,1.0,,0.2,0.5,,1.0,,,,,,,,,,1.0,0.5,,1.0,1.0,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2004,2003-04,True
1498-1738-1740-2557-958,1610612760,"Antonio Daniels, Ansu Sesay, Rashard Lewis, Luke Ridnour, Vitaly Potapenko","Daniels, Sesay, Lewis, Ridnour, Potapenko",1498-1738-1740-2557-958,SEA,35.0,1,3.0,3.0,6.0,,,,3.0,,3.0,246.85714285714283,8.666666666666666,8.333333333333334,1.0,1.0,-3.0,3.0,3.0,1.0,,2.0,,,,2.0,,,,,,1.0,,1.0,,2.0,,1.0,1.0,1.0,4.0,,,1.0,1.0,,2.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,2.0,,1.0,,,1.0,3.0,,,,,,,,,,,,0.125,0.5,0.125,0.3333333333333333,0.5,,,,,,0.5,,,0.3333333333333333,0.5,,,,,,3.0,2.3333333333333335,0.6666666666666666,,,,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,,0.3333333333333333,,1.0,,0.39083333333333337,,0.39083333333333337,0.25,0.3333333333333333,1.0,1.0,3.5,25.5,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2004,2003-04,True
